,1,2,3,4,5,6,7,8,9,10,11,12,13
3082,1080300559,2019/03/17 23:54:39,結案,PC,原宏營造有限公司,李坤展,路面坑洞,六甲區,鋪面,路面坑洞,174線40K+600,174線40K+600,經度:120.434008737375 緯度:23.2391668360862X_97坐標:192081.02 Y_97坐標:2570880.05
3083,1080300558,2019/03/17 23:50:42,結案,PC,原宏營造有限公司,李坤展,路面坑洞,新營區,鋪面,路面坑洞,172線21K+800、15K+900,172線21K+800、15K+900,經度:120.324444847454 緯度:23.3201313349721X_97坐標:180910.59 Y_97坐標:2579894.17
3084,1080300556,2019/03/16 00:30:54,結案,PC,原宏營造有限公司,李坤展,蓋版損壞,白河區,排水設施,蓋版損壞,165線10K+200,165線10K+200,經度:120.429087163656 緯度:23.3734919989612X_97坐標:191636.02 Y_97坐標:2585757.33
3085,1080300555,2019/03/15 17:17:21,結案,PC,弘鋅營造有限公司,楊畯驛,路面破(龜)裂,東山區,鋪面,路面破(龜)裂,,東山區聖賢里頂窩(東新高幹178A1、東新高幹193右1)部落道路改善工程,經度:120.347800282605 緯度:23.3088557615064X_97坐標:183293.61 Y_97坐標:2578634.53
3086,1080300554,2019/03/15 17:07:11,結案,PC,弘鋅營造有限公司,楊畯驛,路面破(龜)裂,東山區,鋪面,路面破(龜)裂,,東山區聖賢里頂里活動中心旁(東新高幹184)部落道路改善工程,經度:120.345397821573 緯度:23.3086137682624X_97坐標:183047.76 Y_97坐標:2578608.84
3087,1080300553,2019/03/15 16:17:32,結案,PC,第一工務大隊,黃福彬,凹陷,北區,步道,凹陷,,元寶桂花公園等公園,經度:120.22419484828 緯度:23.0130630217994X_97坐標:170476.41 Y_97坐標:2545940.12
3088,1080300552,2019/03/15 14:36:41,結案,PC,公園管理科一股,林雨靜,行道樹正常,安平區,行道樹,行道樹正常,,五期苗圃,經度:120.183992192103 緯度:22.986103831136X_97坐標:166338.65 Y_97坐標:2542977.02
3089,1080300551,2019/03/15 14:32:45,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,東區小東地下道(北門以東第2之東側),經度:120.216996871111 緯度:23.0010559690093X_97坐標:169731.45 Y_97坐標:2544614.38
3090,1080300550,2019/03/15 14:21:24,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,南區鯤鯓路127號,經度:120.170368956179 緯度:22.9595525787411X_97坐標:164925.24 Y_97坐標:2540044.55
3091,1080300549,2019/03/15 14:16:01,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,南區新興路166號牛肉擔旁,經度:120.194249662411 緯度:22.9777374385326X_97坐標:167385.26 Y_97坐標:2542044.71
3092,1080300548,2019/03/15 14:10:01,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,南區新興路20巷內,經度:120.19715188437 緯度:22.9796810033014X_97坐標:167684.02 Y_97坐標:2542258.31
3093,1080300547,2019/03/15 14:09:34,結案,PC,原宏營造有限公司,李侑珊,暗溝垃圾污泥清理及運棄,新營區,排水溝,暗溝垃圾污泥清理及運棄,108.03.07,甲梯.丙梯排水溝,經度:120.315507308296 緯度:23.3099850801272X_97坐標:179991.2 Y_97坐標:2578774.84
3094,1080300546,2019/03/15 14:04:05,結案,PC,公園管理科一股,林雨靜,公告欄設施損壞,東區,設施,公告欄設施損壞,,東寧公園,經度:120.224765718224 緯度:22.9913750217842X_97坐標:170522.23 Y_97坐標:2543538.08
3095,1080300545,2019/03/15 14:03:07,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,新興路230巷口,經度:120.193413114109 緯度:22.9774686910851X_97坐標:167299.32 Y_97坐標:2542015.42
3096,1080300544,2019/03/15 14:00:11,結案,PC,公園管理科一股,林雨靜,行道樹正常,中西區,行道樹,行道樹正常,,中華西路二段460號,經度:120.18716291431 緯度:23.0013643046779X_97坐標:166673.11 Y_97坐標:2544665.17
3097,1080300543,2019/03/15 13:58:32,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,南區,照明異常,路燈維修,,南區明興路119巷口南側安全島,經度:120.186911173827 緯度:22.9579921418397X_97坐標:166620.69 Y_97坐標:2539862.26
3098,1080300542,2019/03/15 11:46:38,結案,PC,公園管理科二股,李亭葳,設施正常,永康區,設施,設施正常,2018/03/01,永康公園,經度:120.242817896324 緯度:120.242577314909X_97坐標:292554.82 Y_97坐標:13375303.62
3099,1080300540,2019/03/15 09:06:22,結案,PC,第一工務大隊,黃富美,路面坑洞,安平區,鋪面,路面坑洞,,安平區,經度:120.175855170486 緯度:22.989253407429X_97坐標:165506.32 Y_97坐標:2543330.47
3100,1080300539,2019/03/15 09:00:41,結案,PC,第一工務大隊,黃富美,路面坑洞,安平區,鋪面,路面坑洞,,安平區,經度:120.166332329473 緯度:22.9860379119601X_97坐標:164527.94 Y_97坐標:2542979.9
3101,1080300537,2019/03/15 08:58:36,結案,PC,第一工務大隊,吳建中,路面鋪面變形推擠,安南區,鋪面,路面鋪面變形推擠,,本田路三段187號往東72公尺至臺南鹽場公車站牌,經度:120.161864921055 緯度:23.0426627079252X_97坐標:164105.76 Y_97坐標:2549253.22
3102,1080300534,2019/03/15 08:56:17,結案,PC,第一工務大隊,黃富美,蓋版損壞,安平區,排水設施,蓋版損壞,,安平區,經度:120.160922065816 緯度:23.0030312101288X_97坐標:163983.99 Y_97坐標:2544864.92
3103,1080300533,2019/03/15 08:52:32,結案,PC,第一工務大隊,黃富美,修補變壞,安平區,鋪面,修補變壞,,安平區,經度:120.143385448392 緯度:22.9949088144184X_97坐標:162180.92 Y_97坐標:2543975.83
3104,1080300532,2019/03/14 22:11:14,結案,PC,原宏營造有限公司,李坤展,路面坑洞,白河區,鋪面,路面坑洞,175線0K+200,175線0K+200,經度:120.504583500699 緯度:23.3400534104689X_97坐標:199341.4 Y_97坐標:2582025.82
3105,1080300531,2019/03/14 15:13:42,結案,PC,騏明實業有限公司,李文義,路燈維修,南區,照明異常,路燈維修,,南區西門路一段、新都路往北26號燈桿,經度:120.198151809554 緯度:22.9675029510255X_97坐標:167779.18 Y_97坐標:2540909.15
3106,1080300530,2019/03/14 15:08:16,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,本原街一段482巷90號,經度:120.193226766482 緯度:23.0542217270744X_97坐標:167327.01 Y_97坐標:2550515.22
3107,1080300529,2019/03/14 15:03:23,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,建平七街453巷61號,經度:120.175208966686 緯度:22.9877177279914X_97坐標:165439.11 Y_97坐標:2543160.78
3108,1080300528,2019/03/14 15:00:09,結案,PC,騏明實業有限公司,李文義,路燈維修,東區,照明異常,路燈維修,,北門路二段(大光國小南側)實踐派出所旁,經度:120.216529118038 緯度:23.0147628493921X_97坐標:169691.61 Y_97坐標:2546132.54
3109,1080300527,2019/03/14 14:51:09,結案,PC,騏明實業有限公司,李文義,路燈維修,北區,照明異常,路燈維修,,長榮路五段409巷7號 ,經度:120.212813130287 緯度:23.0127922827247X_97坐標:169309.52 Y_97坐標:2545916.36
3110,1080300526,2019/03/14 14:47:28,結案,PC,騏明實業有限公司,李文義,路燈維修,安平區,照明異常,路燈維修,,建平十二街120號 向南遷移30cm,經度:120.181149085279 緯度:22.9952170629329X_97坐標:166052.78 Y_97坐標:2543987.85
3111,1080300525,2019/03/14 14:44:35,結案,PC,騏明實業有限公司,李文義,路燈維修,南區,照明異常,路燈維修,,竹溪寺崇孝塔旁,經度:120.209268348116 緯度:22.9776099855309X_97坐標:168925.14 Y_97坐標:2542022.22
3112,1080300524,2019/03/14 14:32:44,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,安豐六街56號與培安二街口,經度:120.212215489104 緯度:23.0469431591113X_97坐標:169268.6 Y_97坐標:2549698.58
3113,1080300523,2019/03/14 14:28:11,結案,PC,騏明實業有限公司,李文義,路燈維修,安南區,照明異常,路燈維修,,安吉路上台江大道往北東側(長溪路3段405巷倒數第四隻) 60091,經度:120.195700708647 緯度:23.0676945193527X_97坐標:167588.74 Y_97坐標:2552005.82
3114,1080300522,2019/03/14 14:22:49,結案,PC,騏明實業有限公司,李文義,路燈維修,南區,照明異常,路燈維修,,新興路461巷10弄13號附掛開關箱下,經度:120.188821689228 緯度:22.9739691113416X_97坐標:166826.39 Y_97坐標:2541630.47
3115,1080300521,2019/03/14 14:18:56,結案,PC,騏明實業有限公司,李文義,路燈維修,東區,照明異常,路燈維修,,利南街市場邊,經度:120.188649236947 緯度:22.9733533670457X_97坐標:166808.33 Y_97坐標:2541562.38
3116,1080300520,2019/03/14 13:29:34,結案,PC,高陞園藝有限公司,黃靜宜,不良木移除,東山區,行道樹,不良木移除,市道175線,市道175線(19K+000),經度:120.482137478675 緯度:23.2493592378573X_97坐標:197010.25 Y_97坐標:2571990.37
3117,1080300519,2019/03/14 13:12:07,結案,PC,高陞園藝有限公司,黃靜宜,不良木移除,楠西區,行道樹,不良木移除,175線,市道175線(24K+200),經度:120.471494371599 緯度:23.226473053073X_97坐標:195911.96 Y_97坐標:2569459.89
3118,1080300518,2019/03/14 10:28:18,結案,PC,第一工務大隊,吳建中,其他排水路受阻,安南區,排水設施,其他排水路受阻,,國安街156巷70號前,經度:120.187404762083 緯度:23.023962617236X_97坐標:166711.78 Y_97坐標:2547167.59
3119,1080300516,2019/03/13 15:27:01,結案,PC,公園管理科二股,林港竣,路燈維修,善化區,照明異常,路燈維修,2019/02/8,溪底寮高分3左1路燈,經度:120.29884380766 緯度:23.1526151894778X_97坐標:178202.7 Y_97坐標:2561355.55
3120,1080300515,2019/03/13 15:24:35,結案,PC,公園管理科二股,林港竣,路燈維修,善化區,照明異常,路燈維修,2019/02/8,小新高幹38左3路燈,經度:120.31595922849 緯度:23.123434414657X_97坐標:179940.19 Y_97坐標:2558115.73
3121,1080300514,2019/03/13 15:22:30,結案,PC,公園管理科二股,林港竣,路燈維修,善化區,照明異常,路燈維修,2019/02/8,牛庄高分26左7,經度:120.318959156765 緯度:23.1457391068153X_97坐標:180258.99 Y_97坐標:2560584.32
3122,1080300513,2019/03/13 15:18:21,結案,PC,公園管理科二股,林港竣,路燈維修,安定區,照明異常,路燈維修,2019/02/8,沙崙4-12號,經度:120.20855832114 緯度:23.0752783116538X_97坐標:168910.78 Y_97坐標:2552838.47
3123,1080300512,2019/03/13 14:27:26,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,東區裕農路661巷25弄7號,經度:120.236249056338 緯度:22.989308069409X_97坐標:171698.37 Y_97坐標:2543303.01
3124,1080300511,2019/03/13 14:22:21,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,東區,照明異常,路燈維修,,東區裕孝路950號對面,經度:120.24344831064 緯度:22.977599820678X_97坐標:172429.8 Y_97坐標:2542002.62
3125,1080300509,2019/03/13 14:13:40,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,東區府連路204巷17弄15號(第三次通報),經度:120.213570620894 緯度:22.9847414691315X_97坐標:169370.51 Y_97坐標:2542809.59
3126,1080300508,2019/03/13 14:12:25,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,東區府連路204巷17弄15號(再通報),經度:120.213560905914 緯度:22.9847517152997X_97坐標:169369.52 Y_97坐標:2542810.73
3127,1080300507,2019/03/13 14:10:30,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,東區府連路204巷17弄15號,經度:120.213570595801 緯度:22.9847458034832X_97坐標:169370.51 Y_97坐標:2542810.07
3128,1080300506,2019/03/13 14:02:48,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,中西區國華街三段上，民族路三段到慈聖街整條路,經度:120.199086077363 緯度:22.9977890706414X_97坐標:167893.29 Y_97坐標:2544262.52
3129,1080300505,2019/03/13 13:59:30,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,中西區西和路98號旁，美麗街上,經度:120.18901648214 緯度:23.0002952512789X_97坐標:166862.48 Y_97坐標:2544545.73
3130,1080300504,2019/03/13 13:56:48,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,中西區西賢一街187巷20號前,經度:120.177211285949 緯度:23.0039807653848X_97坐標:165654.51 Y_97坐標:2544960.61
3131,1080300503,2019/03/13 13:53:30,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,中西區,照明異常,路燈維修,,中西區西賢一街187巷158號前,經度:120.176344302254 緯度:23.0043668997951X_97坐標:165565.87 Y_97坐標:2545003.87
3132,1080300502,2019/03/13 13:47:52,結案,PC,第一工務大隊,吳建中,蓋版損壞,安南區,排水設施,蓋版損壞,,安和路四段(624號)與長和路二段口及本原街一段220號對面,經度:120.218771940496 緯度:23.0632482650685X_97坐標:169950.17 Y_97坐標:2551500.62
3133,1080300501,2019/03/13 13:45:41,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,喜樹路222巷29弄12號後,經度:120.176161202401 緯度:22.9409576578513X_97坐標:165507.69 Y_97坐標:2537982
3134,1080300500,2019/03/13 12:31:32,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,安平區,路燈,路燈正常,,運河路(平生路-古堡街),經度:120.162513018834 緯度:22.9988406530196X_97坐標:164144.44 Y_97坐標:2544399.92
3135,1080300499,2019/03/13 12:28:23,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,市府繳庫,經度:120.185603578628 緯度:22.9925197972637X_97坐標:166507.81 Y_97坐標:2543686.61
3136,1080300498,2019/03/13 12:02:17,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,永華路(億載金城),經度:120.160643740743 緯度:22.9916458069015X_97坐標:163948.24 Y_97坐標:2543604.25
3137,1080300497,2019/03/13 11:53:12,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,安億路(億載金城),經度:120.160445975147 緯度:22.9866539291464X_97坐標:163924.8 Y_97坐標:2543051.56
3138,1080300496,2019/03/13 11:46:33,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,健康路三段(中華西路-永華路),經度:120.170360212288 緯度:22.9843129933466X_97坐標:164939.84 Y_97坐標:2542786.54
3139,1080300495,2019/03/13 11:37:48,結案,PC,公園管理科一股,徐秀琴,路燈維修,北區,照明異常,路燈維修,,西門路四段339號~既設,經度:120.209850520382 緯度:23.0150787603147X_97坐標:169007.19 Y_97坐標:2546171.2
3140,1080300494,2019/03/13 11:33:20,結案,PC,公園管理科一股,徐秀琴,路燈維修,北區,照明異常,路燈維修,,西門路四段341巷口~339號,經度:120.209140695672 緯度:23.0154844607388X_97坐標:168934.67 Y_97坐標:2546216.52
3141,1080300493,2019/03/13 11:27:56,結案,PC,旭晟實業有限公司,吳雅琪,路燈維修,北區,照明異常,路燈維修,,文賢路799巷22弄20號,經度:120.192594833153 緯度:23.0165581419298X_97坐標:167239.25 Y_97坐標:2546344.67
3142,1080300492,2019/03/13 11:21:54,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,大德街141巷100-1旁,經度:120.195697499352 緯度:22.9841535696166X_97坐標:167537.61 Y_97坐標:2542754.42
3143,1080300491,2019/03/13 11:15:18,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,南區,路燈,路燈正常,,鹽埕路193巷7號,經度:120.188017859776 緯度:22.9698615226X_97坐標:166741.45 Y_97坐標:2541176.05
3144,1080300490,2019/03/13 11:07:34,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,北區,路燈,路燈正常,,公園北路中央分向島(據既設路燈35M處),經度:120.205958234556 緯度:23.0054934091994X_97坐標:168602.45 Y_97坐標:2545111.87
3145,1080300489,2019/03/13 11:04:07,結案,PC,旭晟實業有限公司,吳雅琪,路燈正常,北區,路燈,路燈正常,,西門路四段16巷31弄56號,經度:120.206034920278 緯度:23.0072582797948X_97坐標:168611.37 Y_97坐標:2545307.27
3146,1080300488,2019/03/13 10:39:50,結案,PC,原宏營造有限公司,李侑珊,木棧設施損壞,新營區,設施,木棧設施損壞,108.03.13,青創園區樓上,經度:120.315253399982 緯度:23.3090498243483X_97坐標:179964.74 Y_97坐標:2578671.39
3147,1080300487,2019/03/13 09:34:53,結案,PC,第二工務大隊,李姵芳,植栽等其他妨礙行車安全狀況半車道,白河區,路面狀況,植栽等其他妨礙行車安全狀況半車道,市道175線0K+800(阿梅民宿),市道172線竹茅土雞城至175線1K+200,經度:120.503759047772 緯度:23.342146779578X_97坐標:199257.89 Y_97坐標:2582257.93
3148,1080300486,2019/03/13 09:32:52,結案,PC,第一工務大隊,葉明晉,路面坑洞,中西區,鋪面,路面坑洞,,大同路與開山路口溝蓋破損搶修,經度:120.21103657428 緯度:22.9850557647279X_97坐標:169110.88 Y_97坐標:2542845.79
3149,1080300485,2019/03/13 09:30:28,結案,PC,第一工務大隊,葉明晉,路面坑洞,東區,鋪面,路面坑洞,,東和路146號前路面掏空等搶修,經度:120.227745861351 緯度:22.9984575794841X_97坐標:170831.9 Y_97坐標:2544320.79
3150,1080300484,2019/03/13 09:17:24,結案,PC,原宏營造有限公司,李侑珊,暗溝垃圾污泥清理及運棄,新營區,排水溝,暗溝垃圾污泥清理及運棄,108.03.13,歌友會旁的排水溝,經度:120.314058697075 緯度:23.3089681179316X_97坐標:179842.5 Y_97坐標:2578662.92
