,觀測時間(day),測站氣壓(hPa),海平面氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),露點溫度(℃),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),降水時數(hour),最大十分鐘降水量(mm),最大十分鐘降水量起始時間(LST),最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間(LST),日照時數(hour),日照率(%),全天空日射量(MJ/㎡),能見度(km),A型蒸發量(mm),日最高紫外線指數,日最高紫外線指數時間(LST),總雲量(0~10)
6776,20180722,1000.3,1001.4,1003.0,2018-07-22 22:10,998.6,2018-07-22 03:43,28.6,33.5,2018-07-22 12:27,26.1,2018-07-22 05:22,24.5,79,67,2018-07-22 13:40,1.9,130,7.6,240,2018-07-22 16:08,2.5,0.2,2.5,2018-07-22 20:23,2.5,2018-07-22 20:23,3.8,28.6,15.47,...,...,...,...,...
6777,20180723,1003.1,1004.2,1005.4,2018-07-23 22:23,1001.2,2018-07-23 03:31,29.3,33.7,2018-07-23 12:39,25.8,2018-07-23 03:06,24.8,77,60,2018-07-23 12:45,2.9,230,8.6,220,2018-07-23 10:40,2.5,0.2,2.0,2018-07-23 02:33,2.5,2018-07-23 02:36,5.6,42.2,18.95,...,...,...,...,...
6778,20180724,1005.3,1006.4,1006.6,2018-07-24 22:00,1003.7,2018-07-24 14:55,28.8,33.8,2018-07-24 14:08,26.4,2018-07-24 22:55,25.0,80,63,2018-07-24 14:16,2.1,140,8.2,230,2018-07-24 14:10,2.5,0.6,1.0,2018-07-24 17:41,1.5,2018-07-24 17:46,3.3,24.9,15.50,...,...,...,...,...
6779,20180725,1005.8,1006.9,1006.8,2018-07-25 21:38,1004.1,2018-07-25 14:27,28.4,34.0,2018-07-25 11:13,25.8,2018-07-25 04:25,24.2,78,65,2018-07-25 11:13,1.8,130,7.3,240,2018-07-25 12:08,10.0,0.5,6.0,2018-07-25 12:44,10.0,2018-07-25 12:35,6.3,47.5,17.46,...,...,...,...,...
6780,20180726,1005.6,1006.7,1007.0,2018-07-26 08:33,1003.8,2018-07-26 16:31,29.6,33.5,2018-07-26 12:31,26.1,2018-07-26 05:24,24.8,76,64,2018-07-26 15:31,1.7,150,7.1,320,2018-07-26 13:14,0.0,0.0,0.0,2018-07-26 00:00,0.0,2018-07-26 00:00,7.5,56.7,20.95,...,...,...,...,...
6781,20180727,1005.8,1006.9,1008.0,2018-07-27 22:33,1004.1,2018-07-27 15:06,28.5,33.2,2018-07-27 12:36,26.1,2018-07-27 23:59,24.5,79,68,2018-07-27 12:35,2.0,130,9.7,120,2018-07-27 16:20,0.0,0.0,0.0,2018-07-27 00:00,0.0,2018-07-27 00:00,4.7,35.6,14.76,...,...,...,...,...
6782,20180728,1005.4,1006.5,1007.4,2018-07-28 00:03,1003.5,2018-07-28 16:02,29.1,33.8,2018-07-28 12:30,26.1,2018-07-28 00:01,24.3,76,60,2018-07-28 14:53,1.7,300,8.6,290,2018-07-28 14:09,0.0,0.0,0.0,2018-07-28 00:00,0.0,2018-07-28 00:00,9.0,68.2,23.92,...,...,...,...,...
6783,20180729,1004.4,1005.5,1006.6,2018-07-29 00:21,1002.3,2018-07-29 16:14,29.4,33.7,2018-07-29 12:34,24.9,2018-07-29 01:11,24.4,75,60,2018-07-29 14:06,2.4,240,8.6,230,2018-07-29 13:03,28.5,0.7,11.0,2018-07-29 00:54,28.5,2018-07-29 00:29,11.0,83.4,25.71,...,...,...,...,...
6784,20180730,1004.3,1005.4,1005.6,2018-07-30 00:01,1002.9,2018-07-30 16:49,29.9,33.4,2018-07-30 13:35,27.8,2018-07-30 05:04,24.9,75,55,2018-07-30 13:23,1.9,250,8.2,240,2018-07-30 13:42,0.0,0.0,0.0,2018-07-30 00:00,0.0,2018-07-30 00:00,6.7,50.9,20.37,...,...,...,...,...
6785,20180731,1004.1,1005.2,1005.7,2018-07-31 09:26,1002.1,2018-07-31 16:26,30.2,33.6,2018-07-31 12:52,27.3,2018-07-31 05:07,25.3,75,62,2018-07-31 12:28,2.2,240,8.7,250,2018-07-31 15:53,0.0,0.0,0.0,2018-07-31 00:00,0.0,2018-07-31 00:00,9.9,75.2,25.30,...,...,...,...,...
6786,20180801,1003.4,1004.5,1005.1,2018-08-01 09:17,1001.2,2018-08-01 17:11,30.1,33.8,2018-08-01 14:06,27.7,2018-08-01 04:39,25.6,77,69,2018-08-01 12:18,2.4,260,8.1,240,2018-08-01 12:40,0.0,0.0,0.0,2018-08-01 00:00,0.0,2018-08-01 00:00,8.0,60.9,21.21,...,...,...,...,...
6787,20180802,1003.0,1004.1,1005.0,2018-08-02 08:42,1001.0,2018-08-02 16:43,28.9,32.8,2018-08-02 13:24,25.9,2018-08-02 08:32,25.0,80,71,2018-08-02 13:42,2.0,240,7.7,210,2018-08-02 14:38,X,-99.9,X,...,X,...,4.9,37.3,X,...,...,...,...,...
6788,20180803,1003.3,1004.4,1004.6,2018-08-03 22:53,1001.8,2018-08-03 02:37,28.7,32.3,2018-08-03 11:25,26.2,2018-08-03 01:26,24.8,80,68,2018-08-03 16:22,2.5,140,11.2,260,2018-08-03 12:20,0.0,0.0,0.0,2018-08-03 00:00,0.0,2018-08-03 00:00,4.4,33.6,X,...,...,...,...,...
6789,20180804,1004.2,1005.3,1006.0,2018-08-04 22:49,1002.4,2018-08-04 14:58,29.1,33.9,2018-08-04 12:14,26.1,2018-08-04 18:55,24.1,75,63,2018-08-04 16:06,2.0,260,8.8,150,2018-08-04 17:08,0.0,0.0,0.0,2018-08-04 00:00,0.0,2018-08-04 00:00,8.8,67.2,X,...,...,...,...,...
6790,20180805,1005.0,1006.1,1006.3,2018-08-05 22:53,1003.0,2018-08-05 14:53,28.5,34.3,2018-08-05 13:31,24.2,2018-08-05 17:08,23.3,74,59,2018-08-05 13:45,1.9,110,17.3,90,2018-08-05 16:10,4.5,0.6,3.5,2018-08-05 16:48,4.0,2018-08-05 16:03,8.8,67.3,0.00,...,...,...,...,...
6791,20180806,1004.3,1005.4,1006.0,2018-08-06 00:01,1001.8,2018-08-06 16:01,28.2,34.1,2018-08-06 11:24,24.0,2018-08-06 17:09,23.5,76,61,2018-08-06 11:22,2.2,80,16.6,120,2018-08-06 16:59,14.5,0.7,10.0,2018-08-06 16:52,14.5,2018-08-06 16:46,10.2,78.1,X,...,...,...,...,...
6792,20180807,1003.4,1004.5,1004.7,2018-08-07 06:57,1001.1,2018-08-07 16:58,29.0,33.3,2018-08-07 13:25,26.3,2018-08-07 18:55,24.9,79,65,2018-08-07 14:01,2.0,250,7.5,250,2018-08-07 12:45,9.5,0.6,7.5,2018-08-07 18:24,9.5,2018-08-07 18:24,7.1,54.5,X,...,...,...,...,...
6793,20180808,1003.7,1004.8,1005.7,2018-08-08 22:04,1002.1,2018-08-08 17:08,29.4,33.3,2018-08-08 14:11,26.6,2018-08-08 23:10,24.7,76,63,2018-08-08 14:11,1.9,280,8.3,300,2018-08-08 13:25,0.0,0.0,0.0,2018-08-08 00:00,0.0,2018-08-08 00:00,5.8,44.6,X,...,...,...,...,...
6794,20180809,1004.1,1005.2,1005.6,2018-08-09 00:22,1002.1,2018-08-09 16:19,29.0,34.0,2018-08-09 11:46,25.3,2018-08-09 02:09,23.9,75,58,2018-08-09 11:13,1.8,290,9.4,150,2018-08-09 00:31,0.0,0.0,0.0,2018-08-09 00:00,0.0,2018-08-09 00:00,7.3,56.2,6.17,...,...,...,...,...
6795,20180810,1002.8,1003.9,1005.0,2018-08-10 00:01,1000.5,2018-08-10 16:25,28.6,33.4,2018-08-10 13:14,24.9,2018-08-10 21:22,24.2,77,67,2018-08-10 11:26,2.3,290,7.5,140,2018-08-10 21:02,31.5,1.4,8.0,2018-08-10 20:04,18.5,2018-08-10 19:20,6.3,48.5,16.67,...,...,...,...,...
6796,20180811,999.6,1000.7,1002.4,2018-08-11 00:01,997.0,2018-08-11 16:29,29.0,33.4,2018-08-11 14:12,25.7,2018-08-11 04:19,24.4,77,62,2018-08-11 14:19,1.7,290,7.5,290,2018-08-11 14:41,0.0,0.0,0.0,2018-08-11 00:00,0.0,2018-08-11 00:00,9.4,72.5,21.07,...,...,...,...,...
6797,20180812,996.3,997.4,998.7,2018-08-12 00:01,993.6,2018-08-12 15:35,29.6,33.7,2018-08-12 12:53,26.4,2018-08-12 06:01,24.3,74,58,2018-08-12 12:42,2.1,290,7.1,310,2018-08-12 14:14,0.0,0.0,0.0,2018-08-12 00:00,0.0,2018-08-12 00:00,8.8,68.0,21.50,...,...,...,...,...
6798,20180813,998.2,999.3,1000.0,2018-08-13 22:40,996.5,2018-08-13 02:06,26.9,31.0,2018-08-13 12:10,25.1,2018-08-13 05:23,24.0,84,77,2018-08-13 00:01,3.5,140,11.5,110,2018-08-13 05:03,47.5,2.6,10.5,2018-08-13 05:13,31.0,2018-08-13 04:39,0.6,4.6,9.22,...,...,...,...,...
6799,20180814,999.1,1000.2,1001.2,2018-08-14 21:16,997.7,2018-08-14 13:26,27.5,31.9,2018-08-14 10:21,24.9,2018-08-14 21:41,23.8,81,68,2018-08-14 11:51,3.6,140,11.6,200,2018-08-14 12:31,29.0,2.9,4.0,2018-08-14 21:33,12.0,2018-08-14 20:56,4.8,37.2,13.92,...,...,...,...,...
6800,20180815,1001.3,1002.4,1002.4,2018-08-15 09:10,999.7,2018-08-15 01:44,26.3,28.4,2018-08-15 14:31,25.2,2018-08-15 00:01,23.9,87,79,2018-08-15 15:00,2.6,150,6.5,150,2018-08-15 06:13,28.5,4.9,6.5,2018-08-15 07:46,16.5,2018-08-15 07:30,0.0,0.0,4.40,...,...,...,...,...
6801,20180816,1000.6,1001.7,1002.7,2018-08-16 07:56,998.8,2018-08-16 14:43,27.7,32.4,2018-08-16 14:29,24.0,2018-08-16 07:49,24.4,82,67,2018-08-16 13:48,2.4,120,8.0,220,2018-08-16 18:23,24.0,1.5,8.5,2018-08-16 07:55,23.0,2018-08-16 07:32,2.7,21.0,12.43,...,...,...,...,...
6802,20180817,999.9,1001.0,1001.5,2018-08-17 21:56,998.2,2018-08-17 15:52,28.6,32.1,2018-08-17 13:56,25.3,2018-08-17 06:29,24.4,79,67,2018-08-17 15:37,2.5,180,8.0,210,2018-08-17 11:23,4.0,0.6,1.5,2018-08-17 05:48,2.5,2018-08-17 05:58,3.5,27.3,17.03,...,...,...,...,...
6803,20180818,1001.6,1002.7,1003.3,2018-08-18 21:16,1000.4,2018-08-18 15:32,27.8,30.9,2018-08-18 09:04,26.2,2018-08-18 22:31,24.3,82,73,2018-08-18 10:02,2.3,140,11.6,250,2018-08-18 10:35,1.5,0.3,0.5,2018-08-18 12:34,1.5,2018-08-18 12:05,0.5,3.9,8.28,...,...,...,...,...
6804,20180819,1003.0,1004.1,1004.4,2018-08-19 21:16,1001.9,2018-08-19 14:47,27.1,30.1,2018-08-19 10:09,25.8,2018-08-19 23:46,23.8,83,73,2018-08-19 10:09,2.5,160,10.0,200,2018-08-19 11:03,3.0,1.0,1.0,2018-08-19 11:35,1.5,2018-08-19 16:24,0.3,2.3,9.12,...,...,...,...,...
6805,20180820,1002.0,1003.1,1003.4,2018-08-20 09:40,1000.8,2018-08-20 14:41,27.5,32.7,2018-08-20 12:37,25.1,2018-08-20 04:49,24.2,82,69,2018-08-20 12:32,2.0,120,8.9,240,2018-08-20 12:15,3.5,0.9,2.0,2018-08-20 17:19,2.0,2018-08-20 16:29,4.6,36.0,14.81,...,...,...,...,...
6806,20180821,999.6,1000.7,1001.5,2018-08-21 00:01,997.8,2018-08-21 16:54,27.8,32.0,2018-08-21 13:31,25.5,2018-08-21 01:44,24.4,82,69,2018-08-21 12:25,2.3,110,9.7,160,2018-08-21 14:46,1.5,0.4,0.5,2018-08-21 02:23,1.0,2018-08-21 02:23,4.1,32.1,14.82,...,...,...,...,...
6807,20180822,997.4,998.5,999.4,2018-08-22 00:01,995.7,2018-08-22 16:22,26.9,31.0,2018-08-22 10:48,25.8,2018-08-22 07:58,24.0,84,72,2018-08-22 10:52,2.2,100,13.3,150,2018-08-22 11:01,25.5,2.3,6.0,2018-08-22 13:13,16.5,2018-08-22 12:25,1.3,10.2,7.94,...,...,...,...,...
6808,20180823,996.2,997.3,999.6,2018-08-23 23:17,993.8,2018-08-23 05:29,24.9,27.7,2018-08-23 08:55,22.6,2018-08-23 21:39,23.0,89,83,2018-08-23 02:15,5.2,240,25.2,240,2018-08-23 13:55,334.5,16.5,13.5,2018-08-23 09:59,55.0,2018-08-23 09:52,0.0,0.0,0.97,...,...,...,...,...
6809,20180824,999.0,1000.1,1000.1,2018-08-24 21:37,997.6,2018-08-24 02:45,24.4,25.2,2018-08-24 15:13,22.7,2018-08-24 00:28,22.9,91,89,2018-08-24 00:18,3.2,210,14.1,230,2018-08-24 01:41,226.5,17.2,13.5,2018-08-24 01:19,32.5,2018-08-24 01:16,0.0,0.0,0.76,...,...,...,...,...
6810,20180825,997.8,998.9,999.0,2018-08-25 00:01,996.0,2018-08-25 14:46,26.2,30.4,2018-08-25 14:43,24.2,2018-08-25 05:12,24.2,89,77,2018-08-25 14:58,3.1,150,8.8,170,2018-08-25 11:05,22.5,4.4,4.5,2018-08-25 01:22,9.5,2018-08-25 01:14,1.5,11.8,9.58,...,...,...,...,...
6811,20180826,999.4,1000.5,1001.8,2018-08-26 22:10,997.6,2018-08-26 02:36,26.6,29.3,2018-08-26 13:16,24.7,2018-08-26 07:48,23.9,85,79,2018-08-26 15:40,3.6,150,9.0,160,2018-08-26 07:34,2.0,0.4,1.5,2018-08-26 22:54,1.5,2018-08-26 22:04,0.2,1.6,8.53,...,...,...,...,...
6812,20180827,1003.3,1004.4,1006.0,2018-08-27 23:17,1000.2,2018-08-27 03:09,25.1,27.0,2018-08-27 16:12,23.5,2018-08-27 06:07,23.3,90,84,2018-08-27 16:31,4.1,140,13.7,180,2018-08-27 06:37,121.5,9.0,8.5,2018-08-27 05:35,22.5,2018-08-27 05:34,0.0,0.0,5.18,...,...,...,...,...
6813,20180828,1006.2,1007.3,1007.5,2018-08-28 10:31,1004.9,2018-08-28 02:38,24.0,24.7,2018-08-28 18:14,23.4,2018-08-28 07:25,22.3,90,88,2018-08-28 23:00,4.6,140,11.2,140,2018-08-28 06:15,103.0,15.4,9.0,2018-08-28 17:21,17.5,2018-08-28 17:18,0.0,0.0,1.40,...,...,...,...,...
6814,20180829,1006.8,1007.9,1009.2,2018-08-29 23:13,1005.3,2018-08-29 04:40,24.1,25.2,2018-08-29 13:06,23.4,2018-08-29 06:14,22.4,90,87,2018-08-29 01:21,4.2,150,15.0,160,2018-08-29 23:02,55.5,8.8,5.5,2018-08-29 23:07,12.0,2018-08-29 07:59,0.0,0.0,3.77,...,...,...,...,...
6815,20180830,1009.1,1010.2,1011.3,2018-08-30 23:22,1007.0,2018-08-30 04:14,24.8,25.7,2018-08-30 12:31,23.5,2018-08-30 01:08,22.5,87,82,2018-08-30 19:01,3.1,140,9.5,190,2018-08-30 07:08,2.0,0.7,0.5,2018-08-30 00:01,1.0,2018-08-30 07:21,0.0,0.0,3.90,...,...,...,...,...
6816,20180831,1010.7,1011.8,1011.9,2018-08-31 09:38,1009.7,2018-08-31 14:39,26.7,29.8,2018-08-31 12:21,23.4,2018-08-31 04:31,23.4,82,69,2018-08-31 10:38,1.0,220,5.3,210,2018-08-31 13:51,0.0,0.0,0.0,2018-08-31 00:00,0.0,2018-08-31 00:00,0.0,0.0,9.07,...,...,...,...,...
6817,20180901,1009.1,1010.2,1011.4,2018-09-01 00:01,1006.7,2018-09-01 16:03,27.4,31.4,2018-09-01 12:50,25.3,2018-09-01 03:41,24.1,82,71,2018-09-01 12:43,0.9,120,7.1,330,2018-09-01 13:29,6.5,0.5,4.5,2018-09-01 13:30,6.5,2018-09-01 13:05,3.5,27.9,12.35,...,...,...,...,...
6818,20180902,1006.5,1007.6,1009.0,2018-09-02 00:18,1004.4,2018-09-02 15:22,27.9,32.3,2018-09-02 12:29,24.5,2018-09-02 05:27,23.7,78,63,2018-09-02 11:10,1.5,260,8.6,250,2018-09-02 13:57,0.0,0.0,0.0,2018-09-02 00:00,0.0,2018-09-02 00:00,9.2,73.6,22.45,...,...,...,...,...
6819,20180903,1005.1,1006.2,1006.5,2018-09-03 00:01,1003.4,2018-09-03 16:07,28.4,32.3,2018-09-03 13:28,24.9,2018-09-03 04:59,23.6,76,62,2018-09-03 11:30,1.8,100,8.1,230,2018-09-03 15:30,0.0,0.0,0.0,2018-09-03 00:00,0.0,2018-09-03 00:00,9.7,77.7,23.45,...,...,...,...,...
6820,20180904,1004.1,1005.2,1005.4,2018-09-04 08:29,1002.1,2018-09-04 15:10,28.8,32.6,2018-09-04 13:36,25.3,2018-09-04 06:14,24.9,80,69,2018-09-04 11:05,2.7,240,9.1,280,2018-09-04 15:36,2.5,0.2,2.5,2018-09-04 05:59,2.5,2018-09-04 05:59,8.6,69.0,23.41,...,...,...,...,...
6821,20180905,1004.3,1005.4,1006.0,2018-09-05 21:58,1002.1,2018-09-05 14:25,29.4,32.8,2018-09-05 11:52,27.2,2018-09-05 22:49,25.6,80,66,2018-09-05 12:50,2.2,250,6.8,230,2018-09-05 14:50,0.5,0.2,0.5,2018-09-05 22:20,0.5,2018-09-05 22:20,5.8,46.6,17.81,...,...,...,...,...
6822,20180906,1004.7,1005.8,1006.3,2018-09-06 22:59,1003.0,2018-09-06 14:55,28.1,32.3,2018-09-06 10:17,26.4,2018-09-06 04:56,24.8,82,72,2018-09-06 10:16,1.6,290,8.1,360,2018-09-06 11:04,T,0.2,T,2018-09-06 16:59,T,2018-09-06 16:59,3.4,27.4,11.35,...,...,...,...,...
6823,20180907,1005.3,1006.4,1007.3,2018-09-07 21:30,1003.1,2018-09-07 15:23,28.2,33.3,2018-09-07 11:57,24.1,2018-09-07 18:45,24.3,80,68,2018-09-07 09:36,1.8,240,8.8,250,2018-09-07 14:08,28.0,1.2,11.0,2018-09-07 18:26,27.0,2018-09-07 17:42,6.4,51.7,18.25,...,...,...,...,...
6824,20180908,1006.6,1007.7,1008.2,2018-09-08 21:49,1004.9,2018-09-08 14:01,27.2,32.9,2018-09-08 12:09,25.3,2018-09-08 22:05,23.9,83,66,2018-09-08 12:17,1.6,350,8.1,320,2018-09-08 14:44,2.5,0.4,1.5,2018-09-08 13:45,1.5,2018-09-08 13:45,4.1,33.2,13.02,...,...,...,...,...
6825,20180909,1007.2,1008.3,1009.1,2018-09-09 21:52,1005.4,2018-09-09 15:47,27.4,31.5,2018-09-09 11:43,25.1,2018-09-09 23:53,23.7,80,70,2018-09-09 11:48,3.0,350,12.3,360,2018-09-09 14:46,0.0,0.0,0.0,2018-09-09 00:00,0.0,2018-09-09 00:00,5.9,47.8,16.59,...,...,...,...,...
6826,20180910,1006.6,1007.7,1008.4,2018-09-10 00:28,1004.8,2018-09-10 15:42,26.7,31.1,2018-09-10 15:36,24.0,2018-09-10 05:49,22.9,80,69,2018-09-10 16:08,2.3,360,8.4,360,2018-09-10 07:15,0.5,1.0,0.5,2018-09-10 19:38,0.5,2018-09-10 19:38,1.4,11.4,10.74,...,...,...,...,...
6827,20180911,1006.7,1007.8,1008.7,2018-09-11 21:55,1005.0,2018-09-11 02:52,27.9,31.4,2018-09-11 14:15,25.8,2018-09-11 00:30,24.5,82,71,2018-09-11 11:33,1.8,250,6.4,220,2018-09-11 11:45,0.0,0.0,0.0,2018-09-11 00:00,0.0,2018-09-11 00:00,3.5,28.5,12.13,...,...,...,...,...
6828,20180912,1007.7,1008.8,1009.2,2018-09-12 21:28,1006.0,2018-09-12 15:52,28.7,33.2,2018-09-12 12:52,26.4,2018-09-12 03:23,25.3,82,67,2018-09-12 10:21,2.0,330,8.5,280,2018-09-12 14:14,T,0.1,T,2018-09-12 15:05,T,2018-09-12 15:05,6.0,48.9,18.49,...,...,...,...,...
6829,20180913,1007.6,1008.7,1009.1,2018-09-13 09:45,1006.3,2018-09-13 15:59,29.0,32.9,2018-09-13 12:04,26.5,2018-09-13 04:30,25.4,81,70,2018-09-13 12:00,1.7,330,7.2,330,2018-09-13 14:03,0.5,0.1,0.5,2018-09-13 23:40,0.5,2018-09-13 23:40,7.6,62.0,18.77,...,...,...,...,...
6830,20180914,1005.2,1006.3,1007.6,2018-09-14 00:01,1002.4,2018-09-14 23:59,29.6,33.9,2018-09-14 12:25,27.5,2018-09-14 03:26,25.1,78,57,2018-09-14 11:52,2.1,340,7.5,300,2018-09-14 14:15,0.0,0.0,0.0,2018-09-14 00:00,0.0,2018-09-14 00:00,6.7,54.8,18.74,...,...,...,...,...
6831,20180915,999.3,1000.4,1002.6,2018-09-15 00:12,996.6,2018-09-15 16:33,27.7,29.1,2018-09-15 13:37,26.6,2018-09-15 08:20,24.2,81,71,2018-09-15 12:46,1.1,140,5.0,20,2018-09-15 15:22,0.5,0.1,0.5,2018-09-15 08:03,0.5,2018-09-15 08:03,0.0,0.0,4.11,...,...,...,...,...
6832,20180916,1004.9,1006.0,1010.3,2018-09-16 23:00,999.3,2018-09-16 01:34,29.0,32.9,2018-09-16 13:42,25.9,2018-09-16 03:37,24.5,77,64,2018-09-16 15:43,2.0,160,10.6,170,2018-09-16 08:56,1.0,0.4,1.0,2018-09-16 02:21,1.0,2018-09-16 02:21,1.5,12.3,11.33,...,...,...,...,...
6833,20180917,1011.2,1012.3,1014.4,2018-09-17 22:38,1009.5,2018-09-17 01:54,29.2,33.3,2018-09-17 12:51,25.9,2018-09-17 07:06,25.1,79,64,2018-09-17 13:13,2.2,290,9.0,280,2018-09-17 13:40,3.0,1.1,0.5,2018-09-17 05:40,2.5,2018-09-17 05:40,6.0,49.3,18.54,...,...,...,...,...
6834,20180918,1012.2,1013.3,1014.1,2018-09-18 00:01,1009.9,2018-09-18 15:33,29.3,33.3,2018-09-18 12:28,26.9,2018-09-18 05:14,25.3,79,65,2018-09-18 14:27,3.1,360,11.2,340,2018-09-18 14:11,0.0,0.0,0.0,2018-09-18 00:00,0.0,2018-09-18 00:00,7.6,62.6,16.99,...,...,...,...,...
6835,20180919,1010.5,1011.6,1012.2,2018-09-19 00:01,1008.7,2018-09-19 16:08,29.1,32.9,2018-09-19 12:30,26.5,2018-09-19 05:41,24.3,76,62,2018-09-19 13:20,2.3,150,8.4,240,2018-09-19 14:52,0.0,0.0,0.0,2018-09-19 00:00,0.0,2018-09-19 00:00,9.4,77.6,21.58,...,...,...,...,...
6836,20180920,1009.4,1010.5,1010.9,2018-09-20 21:13,1007.7,2018-09-20 15:59,29.4,32.8,2018-09-20 12:25,27.2,2018-09-20 06:12,23.6,71,56,2018-09-20 14:17,1.9,300,7.0,290,2018-09-20 16:18,0.0,0.0,0.0,2018-09-20 00:00,0.0,2018-09-20 00:00,9.7,80.2,22.51,...,...,...,...,...
6837,20180921,1010.4,1011.5,1012.9,2018-09-21 22:04,1008.6,2018-09-21 15:25,29.3,33.3,2018-09-21 12:46,26.5,2018-09-21 04:38,23.5,71,58,2018-09-21 13:15,1.8,310,6.9,310,2018-09-21 13:31,0.0,0.0,0.0,2018-09-21 00:00,0.0,2018-09-21 00:00,10.6,87.8,22.42,...,...,...,...,...
6838,20180922,1012.1,1013.2,1013.7,2018-09-22 22:04,1010.4,2018-09-22 14:31,29.7,33.6,2018-09-22 11:49,26.7,2018-09-22 05:57,23.6,70,57,2018-09-22 10:46,2.4,330,10.9,340,2018-09-22 15:31,0.0,0.0,0.0,2018-09-22 00:00,0.0,2018-09-22 00:00,10.1,83.8,20.98,...,...,...,...,...
6839,20180923,1011.1,1012.2,1013.4,2018-09-23 00:04,1008.5,2018-09-23 15:41,29.4,33.1,2018-09-23 11:58,26.8,2018-09-23 05:37,24.5,75,65,2018-09-23 16:34,2.0,310,8.4,310,2018-09-23 13:48,0.0,0.0,0.0,2018-09-23 00:00,0.0,2018-09-23 00:00,9.2,76.5,20.44,...,...,...,...,...
6840,20180924,1007.0,1008.1,1010.6,2018-09-24 00:01,1004.7,2018-09-24 14:58,28.7,32.9,2018-09-24 11:42,26.4,2018-09-24 05:58,23.9,76,64,2018-09-24 11:33,3.1,350,11.2,360,2018-09-24 16:43,0.0,0.0,0.0,2018-09-24 00:00,0.0,2018-09-24 00:00,6.9,57.5,18.69,...,...,...,...,...
6841,20180925,1004.8,1005.9,1006.3,2018-09-25 00:08,1002.7,2018-09-25 15:15,28.3,32.9,2018-09-25 12:20,24.6,2018-09-25 05:55,22.9,73,60,2018-09-25 12:25,2.1,250,8.8,250,2018-09-25 13:50,1.0,0.7,0.5,2018-09-25 17:10,0.5,2018-09-25 17:10,7.2,60.1,18.01,...,...,...,...,...
6842,20180926,1004.7,1005.8,1006.2,2018-09-26 08:53,1002.5,2018-09-26 15:00,27.2,31.6,2018-09-26 11:52,24.5,2018-09-26 05:56,22.0,74,62,2018-09-26 11:49,4.2,360,13.1,350,2018-09-26 17:02,0.0,0.0,0.0,2018-09-26 00:00,0.0,2018-09-26 00:00,8.5,71.1,19.55,...,...,...,...,...
6843,20180927,1004.8,1005.9,1006.4,2018-09-27 07:50,1002.8,2018-09-27 14:38,27.3,32.5,2018-09-27 13:55,24.3,2018-09-27 04:45,21.9,73,61,2018-09-27 13:09,4.3,360,12.3,350,2018-09-27 15:47,0.0,0.0,0.0,2018-09-27 00:00,0.0,2018-09-27 00:00,9.0,75.4,20.21,...,...,...,...,...
6844,20180928,1004.3,1005.4,1006.0,2018-09-28 00:02,1002.1,2018-09-28 15:21,26.8,31.1,2018-09-28 13:31,24.1,2018-09-28 05:48,21.9,74,65,2018-09-28 13:20,5.0,360,12.3,360,2018-09-28 15:45,0.0,0.0,0.0,2018-09-28 00:00,0.0,2018-09-28 00:00,7.4,62.1,16.77,...,...,...,...,...
6845,20180929,1003.5,1004.6,1006.3,2018-09-29 21:15,1001.5,2018-09-29 13:58,26.5,30.9,2018-09-29 13:20,23.9,2018-09-29 05:38,18.7,62,55,2018-09-29 11:54,6.5,350,18.2,350,2018-09-29 09:56,0.0,0.0,0.0,2018-09-29 00:00,0.0,2018-09-29 00:00,11.0,92.5,22.63,...,...,...,...,...
6846,20180930,1007.7,1008.8,1010.5,2018-09-30 23:42,1005.3,2018-09-30 03:21,26.5,31.8,2018-09-30 12:59,23.0,2018-09-30 04:20,18.5,62,52,2018-09-30 12:56,2.6,360,8.7,270,2018-09-30 13:48,0.0,0.0,0.0,2018-09-30 00:00,0.0,2018-09-30 00:00,6.1,51.4,17.47,...,...,...,...,...
6847,20181001,1010.7,1011.8,1012.4,2018-10-01 21:19,1009.5,2018-10-01 13:43,27.3,31.5,2018-10-01 13:17,24.1,2018-10-01 04:39,20.2,66,54,2018-10-01 11:28,2.2,260,9.1,210,2018-10-01 14:46,0.0,0.0,0.0,2018-10-01 00:00,0.0,2018-10-01 00:00,7.1,60.0,17.95,...,...,...,...,...
6848,20181002,1011.6,1012.7,1013.3,2018-10-02 22:02,1009.7,2018-10-02 14:39,26.2,31.2,2018-10-02 10:59,22.4,2018-10-02 23:47,19.5,67,51,2018-10-02 14:44,2.5,340,9.3,350,2018-10-02 17:30,0.0,0.0,0.0,2018-10-02 00:00,0.0,2018-10-02 00:00,7.0,59.2,16.76,...,...,...,...,...
6849,20181003,1011.0,1012.1,1013.1,2018-10-03 08:56,1008.8,2018-10-03 14:41,25.0,30.7,2018-10-03 13:16,20.5,2018-10-03 05:45,17.8,65,52,2018-10-03 14:11,3.0,360,11.6,290,2018-10-03 15:17,0.0,0.0,0.0,2018-10-03 00:00,0.0,2018-10-03 00:00,8.9,75.4,18.13,...,...,...,...,...
